date,province,confirmed,suspected,cured,dead,Days,net_confirmed
20200902,天津市,229,49,214,3,256 ,12
20200903,天津市,230,49,214,3,257 ,13
20200904,天津市,231,50,214,3,258 ,14
20200905,天津市,231,50,214,3,259 ,14
20200906,天津市,232,50,215,3,260 ,14
20200907,天津市,233,50,215,3,261 ,15
20200909,天津市,233,50,216,3,262 ,14
20200910,天津市,233,50,220,3,263 ,10
20200911,天津市,233,50,220,3,264 ,10
20200913,天津市,234,50,225,3,265 ,6
20200914,天津市,234,50,225,3,266 ,6
20200915,天津市,234,50,225,3,267 ,6
20200919,天津市,237,50,226,3,268 ,8
20200920,天津市,237,50,227,3,269 ,7
20200921,天津市,238,50,228,3,270 ,7
20200922,天津市,239,50,229,3,271 ,7
20200923,天津市,239,50,229,3,272 ,7
20200924,天津市,239,50,230,3,273 ,6
20200925,天津市,240,50,230,3,274 ,7
20200926,天津市,240,50,233,3,275 ,4
20200927,天津市,240,50,233,3,276 ,4
20200928,天津市,240,50,233,3,277 ,4
20200929,天津市,240,50,233,3,278 ,4
20201001,天津市,240,50,233,3,279 ,4
20201002,天津市,240,50,234,3,280 ,3
20201003,天津市,241,50,234,3,281 ,4
20201004,天津市,241,50,234,3,282 ,4
20201005,天津市,242,50,235,3,283 ,4
20201006,天津市,242,50,235,3,284 ,4
20201007,天津市,242,50,235,3,285 ,4
20201008,天津市,242,50,235,3,286 ,4
20201009,天津市,244,50,236,3,287 ,5
20201010,天津市,244,50,236,3,288 ,5
20201011,天津市,245,50,237,3,289 ,5
20201012,天津市,245,50,238,3,290 ,4
20201013,天津市,245,50,238,3,291 ,4
20201014,天津市,245,50,238,3,292 ,4
20201015,天津市,247,50,240,3,293 ,4
20201016,天津市,251,50,240,3,294 ,8
20201017,天津市,252,50,240,3,295 ,9
20201018,天津市,254,50,240,3,296 ,11
20201019,天津市,256,50,241,3,297 ,12
20201020,天津市,256,50,241,3,298 ,12
20201021,天津市,256,50,241,3,299 ,12
20201022,天津市,256,50,242,3,300 ,11
20201023,天津市,259,50,242,3,301 ,14
20201024,天津市,260,50,242,3,302 ,15
20201025,天津市,260,50,245,3,303 ,12
20201026,天津市,260,50,246,3,304 ,11
20201027,天津市,261,50,246,3,305 ,12
20201028,天津市,263,50,247,3,306 ,13
20201030,天津市,270,50,251,3,307 ,16
20201031,天津市,270,50,251,3,308 ,16
20201101,天津市,271,50,251,3,309 ,17
20201102,天津市,273,50,251,3,310 ,19
20201103,天津市,273,50,255,3,311 ,15
20201104,天津市,273,50,257,3,312 ,13
20201105,天津市,275,50,259,3,313 ,13
20201106,天津市,275,50,260,3,314 ,12
20201108,天津市,276,50,263,3,315 ,10
20201109,天津市,277,50,263,3,316 ,11
20201110,天津市,283,50,265,3,317 ,15
20201111,天津市,285,50,265,3,318 ,17
20201112,天津市,285,50,265,3,319 ,17
20201114,天津市,289,50,266,3,320 ,20
20201115,天津市,289,50,267,3,321 ,19
20201117,天津市,291,50,274,3,322 ,14
20201118,天津市,291,50,275,3,323 ,13
20201119,天津市,291,50,276,3,324 ,12
20201120,天津市,296,50,276,3,325 ,17
20201121,天津市,297,50,277,3,326 ,17
20201122,天津市,298,50,277,3,327 ,18
20201123,天津市,299,50,279,3,328 ,17
20201124,天津市,299,50,279,3,329 ,17
20201125,天津市,299,50,279,3,330 ,17
20201126,天津市,299,50,283,3,331 ,13
20201127,天津市,300,50,283,3,332 ,14
20201128,天津市,300,50,283,3,333 ,14
20201129,天津市,300,50,285,3,334 ,12
20201130,天津市,300,50,285,3,335 ,12
20201201,天津市,300,50,287,3,336 ,10
20201202,天津市,300,50,290,3,337 ,7
20201203,天津市,300,50,291,3,338 ,6
20201204,天津市,300,50,292,3,339 ,5
20201206,天津市,301,50,292,3,340 ,6
20201207,天津市,301,50,292,3,341 ,6
20201208,天津市,301,50,292,3,342 ,6
20201209,天津市,301,50,293,3,343 ,5
20201210,天津市,301,50,293,3,344 ,5
20201211,天津市,302,50,294,3,345 ,5
20201212,天津市,302,50,295,3,346 ,4
20201213,天津市,302,50,295,3,347 ,4
20201214,天津市,302,50,295,3,348 ,4
20201215,天津市,303,50,295,3,349 ,5
20201216,天津市,303,50,296,3,350 ,4
20201217,天津市,303,50,296,3,351 ,4
20201218,天津市,304,50,296,3,352 ,5
20201219,天津市,304,50,296,3,353 ,5
20201220,天津市,304,50,296,3,354 ,5
20201221,天津市,304,50,297,3,355 ,4
20201222,天津市,304,50,297,3,356 ,4
20201223,天津市,304,50,298,3,357 ,3
20201224,天津市,304,50,298,3,358 ,3
20201225,天津市,304,50,298,3,359 ,3
20201226,天津市,304,50,298,3,360 ,3
20201227,天津市,305,50,299,3,361 ,3
20201228,天津市,306,50,300,3,362 ,3
20201229,天津市,309,50,300,3,363 ,6
20201230,天津市,309,50,300,3,364 ,6
20201231,天津市,309,50,300,3,365 ,6
20210101,天津市,312,50,300,3,366 ,9
20210102,天津市,313,50,300,3,367 ,10
20210103,天津市,314,50,300,3,368 ,11
20210104,天津市,315,50,300,3,369 ,12
20210105,天津市,316,50,301,3,370 ,12
20210106,天津市,316,50,301,3,371 ,12
20210107,天津市,316,50,302,3,372 ,11
20210108,天津市,316,50,303,3,373 ,10
20210109,天津市,320,50,303,3,374 ,14
20210110,天津市,322,50,303,3,375 ,16
20210111,天津市,324,50,304,3,376 ,17
20210112,天津市,324,50,304,3,377 ,17
20210113,天津市,324,50,305,3,378 ,16
20210114,天津市,324,50,305,3,379 ,16
20210115,天津市,327,50,305,3,380 ,19
20210116,天津市,328,50,306,3,381 ,19
20210117,天津市,329,50,306,3,382 ,20
20210118,天津市,329,50,306,3,383 ,20
20210119,天津市,330,50,307,3,384 ,20
20210120,天津市,335,50,308,3,385 ,24
20210121,天津市,335,50,309,3,386 ,23
20210122,天津市,335,50,309,3,387 ,23
20210123,天津市,336,50,309,3,388 ,24
20210124,天津市,338,50,309,3,389 ,26
20210125,天津市,338,50,310,3,390 ,25
20210126,天津市,340,50,311,3,391 ,26
20210127,天津市,342,50,312,3,392 ,27
20210128,天津市,343,50,313,3,393 ,27
20210129,天津市,343,50,318,3,394 ,22
20210130,天津市,343,50,319,3,395 ,21
20210131,天津市,344,50,319,3,396 ,22
20210201,天津市,344,50,319,3,397 ,22
20210202,天津市,344,50,319,3,398 ,22
20210203,天津市,344,50,323,3,399 ,18
20210204,天津市,345,50,324,3,400 ,18
20210205,天津市,346,50,327,3,401 ,16
20210206,天津市,346,50,328,3,402 ,15
20210207,天津市,346,50,328,3,403 ,15
20210208,天津市,346,50,328,3,404 ,15
20210209,天津市,347,50,328,3,405 ,16
20210210,天津市,347,50,329,3,406 ,15
20210211,天津市,347,50,329,3,407 ,15
20210212,天津市,348,50,330,3,408 ,15
20210213,天津市,348,50,331,3,409 ,14
20210214,天津市,349,50,331,3,410 ,15
20210215,天津市,349,50,331,3,411 ,15
20210216,天津市,349,50,333,3,412 ,13
20210217,天津市,349,50,334,3,413 ,12
20210218,天津市,351,50,334,3,414 ,14
20210219,天津市,351,50,335,3,415 ,13
20210220,天津市,351,50,335,3,416 ,13
20210221,天津市,352,50,335,3,417 ,14
20210222,天津市,352,50,335,3,418 ,14
20210223,天津市,353,50,336,3,419 ,14
20210224,天津市,354,50,337,3,420 ,14
20210225,天津市,354,50,337,3,421 ,14
20210226,天津市,355,50,337,3,422 ,15
20210227,天津市,356,50,337,3,423 ,16
20210228,天津市,356,50,337,3,424 ,16
20210301,天津市,357,50,338,3,425 ,16
20210302,天津市,357,50,338,3,426 ,16
20210303,天津市,357,50,339,3,427 ,15
20210304,天津市,358,50,339,3,428 ,16
20210305,天津市,361,50,341,3,429 ,17
20210306,天津市,361,50,343,3,430 ,15
20210307,天津市,361,50,343,3,431 ,15
20210308,天津市,361,50,343,3,432 ,15
20210309,天津市,361,50,343,3,433 ,15
20210310,天津市,361,50,343,3,434 ,15
20210311,天津市,361,50,343,3,435 ,15
20210312,天津市,362,50,344,3,436 ,15
20210313,天津市,362,50,344,3,437 ,15
20210314,天津市,363,50,344,3,438 ,16
20210315,天津市,364,50,344,3,439 ,17
20210316,天津市,364,50,344,3,440 ,17
20210317,天津市,367,50,345,3,441 ,19
20210318,天津市,368,50,345,3,442 ,20
20210319,天津市,368,50,347,3,443 ,18
20210320,天津市,370,50,347,3,444 ,20
20210321,天津市,370,50,351,3,445 ,16
20210322,天津市,370,50,351,3,446 ,16
20210323,天津市,372,50,351,3,447 ,18
20210324,天津市,372,50,351,3,448 ,18
20210325,天津市,372,50,353,3,449 ,16
20210326,天津市,372,50,354,3,450 ,15
20210327,天津市,373,50,354,3,451 ,16
20210328,天津市,373,50,354,3,452 ,16
20210329,天津市,373,50,356,3,453 ,14
20210330,天津市,373,50,357,3,454 ,13
20210331,天津市,373,50,358,3,455 ,12
20210401,天津市,373,50,360,3,456 ,10
20210402,天津市,373,50,360,3,457 ,10
20210403,天津市,374,50,360,3,458 ,11
20210404,天津市,375,50,362,3,459 ,10
20210405,天津市,375,50,364,3,460 ,8
20210406,天津市,375,50,364,3,461 ,8
20210407,天津市,375,50,366,3,462 ,6
20210408,天津市,375,50,366,3,463 ,6
20210409,天津市,375,50,366,3,464 ,6
20210410,天津市,376,50,366,3,465 ,7
20210411,天津市,376,50,366,3,466 ,7
20210412,天津市,376,50,368,3,467 ,5
20210413,天津市,377,50,369,3,468 ,5
20210414,天津市,377,50,369,3,469 ,5
20210415,天津市,377,50,369,3,470 ,5
20210416,天津市,379,50,369,3,471 ,7
20210417,天津市,379,50,370,3,472 ,6
20210418,天津市,380,50,370,3,473 ,7
20210419,天津市,380,50,370,3,474 ,7
20210420,天津市,382,50,370,3,475 ,9
20210421,天津市,383,50,370,3,476 ,10
20210422,天津市,383,50,372,3,477 ,8
